datetime,time,value,date,day_of_week
2023-01-18 15:00:00,15:00:00,3834.32,2023-01-18,3
2023-01-18 16:00:00,16:00:00,3774.67,2023-01-18,3
2023-01-18 17:00:00,17:00:00,3933.45,2023-01-18,3
2023-01-18 18:00:00,18:00:00,4173.02,2023-01-18,3
2023-01-18 19:00:00,19:00:00,4273.5,2023-01-18,3
2023-01-18 20:00:00,19:50:00,4144.27,2023-01-18,3
2023-01-18 21:00:00,19:50:00,4144.27,2023-01-18,3
2023-01-18 22:00:00,19:50:00,4144.27,2023-01-18,3
2023-01-18 23:00:00,19:50:00,4144.27,2023-01-18,3
2023-01-19 00:00:00,00:00:00,2441.06,2023-01-19,4
2023-01-19 01:00:00,01:00:00,2047.96,2023-01-19,4
2023-01-19 02:00:00,02:00:00,1850.2,2023-01-19,4
2023-01-19 03:00:00,03:00:00,1758.14,2023-01-19,4
2023-01-19 04:00:00,04:00:00,1767.07,2023-01-19,4
2023-01-19 05:00:00,05:00:00,2004.84,2023-01-19,4
2023-01-19 06:00:00,06:00:00,2772.52,2023-01-19,4
2023-01-19 07:00:00,07:00:00,3961.3,2023-01-19,4
2023-01-19 08:00:00,08:00:00,4444.09,2023-01-19,4
2023-01-19 09:00:00,09:00:00,4537.52,2023-01-19,4
2023-01-19 10:00:00,10:00:00,4823.27,2023-01-19,4
2023-01-19 11:00:00,11:00:00,4625.33,2023-01-19,4
2023-01-19 12:00:00,12:00:00,4402.29,2023-01-19,4
2023-01-19 13:00:00,13:00:00,3997.69,2023-01-19,4
2023-01-19 14:00:00,14:00:00,3746.82,2023-01-19,4
2023-01-19 15:00:00,15:00:00,3710.1,2023-01-19,4
2023-01-19 16:00:00,16:00:00,3668.55,2023-01-19,4
2023-01-19 17:00:00,17:00:00,3840.71,2023-01-19,4
2023-01-19 18:00:00,18:00:00,4134.15,2023-01-19,4
2023-01-19 19:00:00,19:00:00,4083.84,2023-01-19,4
2023-01-19 20:00:00,20:00:00,3924.0,2023-01-19,4
2023-01-19 21:00:00,21:00:00,3600.28,2023-01-19,4
2023-01-19 22:00:00,22:00:00,3385.0,2023-01-19,4
2023-01-19 23:00:00,22:50:00,2946.73,2023-01-19,4
2023-01-20 00:00:00,00:00:00,2329.55,2023-01-20,5
2023-01-20 01:00:00,01:00:00,1966.54,2023-01-20,5
2023-01-20 02:00:00,02:00:00,1815.14,2023-01-20,5
2023-01-20 03:00:00,03:00:00,1731.64,2023-01-20,5
2023-01-20 04:00:00,04:00:00,1733.32,2023-01-20,5
2023-01-20 05:00:00,05:00:00,1981.81,2023-01-20,5
2023-01-20 06:00:00,06:00:00,2740.08,2023-01-20,5
2023-01-20 07:00:00,07:00:00,3935.96,2023-01-20,5
2023-01-20 08:00:00,08:00:00,4396.8,2023-01-20,5
2023-01-20 09:00:00,09:00:00,4560.47,2023-01-20,5
2023-01-20 10:00:00,10:00:00,4867.53,2023-01-20,5
2023-01-20 11:00:00,11:00:00,4815.83,2023-01-20,5
2023-01-20 12:00:00,12:00:00,4573.31,2023-01-20,5
2023-01-20 13:00:00,13:00:00,4050.5,2023-01-20,5
2023-01-20 14:00:00,14:00:00,3750.34,2023-01-20,5
2023-01-20 15:00:00,15:00:00,3649.68,2023-01-20,5
2023-01-20 16:00:00,16:00:00,3546.37,2023-01-20,5
2023-01-20 17:00:00,17:00:00,3621.75,2023-01-20,5
2023-01-20 18:00:00,18:00:00,3914.31,2023-01-20,5
2023-01-20 19:00:00,19:00:00,3911.57,2023-01-20,5
2023-01-20 20:00:00,20:00:00,3782.2,2023-01-20,5
2023-01-20 21:00:00,21:00:00,3419.35,2023-01-20,5
2023-01-20 22:00:00,22:00:00,3261.51,2023-01-20,5
2023-01-20 23:00:00,23:00:00,2757.6,2023-01-20,5
2023-01-21 00:00:00,00:00:00,2276.74,2023-01-21,6
2023-01-21 01:00:00,01:00:00,1937.7,2023-01-21,6
2023-01-21 02:00:00,02:00:00,1783.48,2023-01-21,6
2023-01-21 03:00:00,03:00:00,1707.3,2023-01-21,6
2023-01-21 04:00:00,04:00:00,1727.31,2023-01-21,6
2023-01-21 05:00:00,05:00:00,1944.61,2023-01-21,6
2023-01-21 06:00:00,06:00:00,2601.0,2023-01-21,6
2023-01-21 07:00:00,07:00:00,3557.62,2023-01-21,6
2023-01-21 08:00:00,08:00:00,4057.79,2023-01-21,6
2023-01-21 09:00:00,09:00:00,4227.11,2023-01-21,6
2023-01-21 10:00:00,10:00:00,4481.41,2023-01-21,6
2023-01-21 11:00:00,11:00:00,4419.28,2023-01-21,6
2023-01-21 12:00:00,12:00:00,4139.27,2023-01-21,6
2023-01-21 13:00:00,13:00:00,3726.83,2023-01-21,6
2023-01-21 14:00:00,14:00:00,3455.48,2023-01-21,6
2023-01-21 15:00:00,15:00:00,3395.96,2023-01-21,6
2023-01-21 16:00:00,16:00:00,3251.07,2023-01-21,6
2023-01-21 17:00:00,17:00:00,3378.58,2023-01-21,6
2023-01-21 18:00:00,18:00:00,3658.74,2023-01-21,6
2023-01-21 19:00:00,19:00:00,3687.57,2023-01-21,6
2023-01-21 20:00:00,20:00:00,3443.06,2023-01-21,6
2023-01-21 21:00:00,21:00:00,3237.7,2023-01-21,6
2023-01-21 22:00:00,22:00:00,3032.62,2023-01-21,6
2023-01-21 23:00:00,23:00:00,2619.68,2023-01-21,6
2023-01-22 00:00:00,00:00:00,2169.46,2023-01-22,7
2023-01-22 01:00:00,01:00:00,1860.98,2023-01-22,7
2023-01-22 02:00:00,02:00:00,1698.95,2023-01-22,7
2023-01-22 03:00:00,03:00:00,1600.57,2023-01-22,7
2023-01-22 04:00:00,04:00:00,1615.65,2023-01-22,7
2023-01-22 05:00:00,05:00:00,1791.08,2023-01-22,7
2023-01-22 06:00:00,06:00:00,2183.88,2023-01-22,7
2023-01-22 07:00:00,07:00:00,2814.74,2023-01-22,7
2023-01-22 08:00:00,08:00:00,3578.56,2023-01-22,7
2023-01-22 09:00:00,09:00:00,4031.49,2023-01-22,7
2023-01-22 10:00:00,10:00:00,4539.43,2023-01-22,7
2023-01-22 11:00:00,11:00:00,4480.42,2023-01-22,7
2023-01-22 12:00:00,12:00:00,4460.82,2023-01-22,7
2023-01-22 13:00:00,13:00:00,4026.38,2023-01-22,7
2023-01-22 14:00:00,14:00:00,3632.69,2023-01-22,7
2023-01-22 15:00:00,15:00:00,3302.34,2023-01-22,7
2023-01-22 16:00:00,16:00:00,3112.75,2023-01-22,7
2023-01-22 17:00:00,17:00:00,3147.41,2023-01-22,7
2023-01-22 18:00:00,18:00:00,3434.63,2023-01-22,7
2023-01-22 19:00:00,19:00:00,3451.83,2023-01-22,7
2023-01-22 20:00:00,20:00:00,3346.2,2023-01-22,7
2023-01-22 21:00:00,21:00:00,3138.42,2023-01-22,7
2023-01-22 22:00:00,22:00:00,2925.6,2023-01-22,7
2023-01-22 23:00:00,23:00:00,2520.55,2023-01-22,7
2023-01-23 00:00:00,00:00:00,2079.1,2023-01-23,1
2023-01-23 01:00:00,01:00:00,1795.82,2023-01-23,1
2023-01-23 02:00:00,02:00:00,1648.29,2023-01-23,1
2023-01-23 03:00:00,03:00:00,1576.7,2023-01-23,1
2023-01-23 04:00:00,04:00:00,1600.35,2023-01-23,1
2023-01-23 05:00:00,05:00:00,1843.63,2023-01-23,1
2023-01-23 06:00:00,06:00:00,2660.57,2023-01-23,1
2023-01-23 07:00:00,07:00:00,3744.44,2023-01-23,1
2023-01-23 08:00:00,08:00:00,4114.46,2023-01-23,1
2023-01-23 09:00:00,09:00:00,4158.91,2023-01-23,1
2023-01-23 10:00:00,10:00:00,4399.53,2023-01-23,1
2023-01-23 11:00:00,11:00:00,4320.13,2023-01-23,1
2023-01-23 12:00:00,12:00:00,3996.14,2023-01-23,1
2023-01-23 13:00:00,13:00:00,3636.11,2023-01-23,1
2023-01-23 14:00:00,14:00:00,3426.1,2023-01-23,1
2023-01-23 15:00:00,15:00:00,3404.7,2023-01-23,1
2023-01-23 16:00:00,16:00:00,3261.02,2023-01-23,1
2023-01-23 17:00:00,17:00:00,3379.39,2023-01-23,1
2023-01-23 18:00:00,18:00:00,3639.69,2023-01-23,1
2023-01-23 19:00:00,19:00:00,3661.09,2023-01-23,1
2023-01-23 20:00:00,20:00:00,3462.2,2023-01-23,1
2023-01-23 21:00:00,21:00:00,3197.55,2023-01-23,1
2023-01-23 22:00:00,22:00:00,2957.8,2023-01-23,1
2023-01-23 23:00:00,23:00:00,2518.56,2023-01-23,1
2023-01-24 00:00:00,00:00:00,2081.14,2023-01-24,2
2023-01-24 01:00:00,01:00:00,1820.61,2023-01-24,2
2023-01-24 02:00:00,02:00:00,1665.69,2023-01-24,2
2023-01-24 03:00:00,03:00:00,1595.48,2023-01-24,2
2023-01-24 04:00:00,04:00:00,1615.0,2023-01-24,2
2023-01-24 05:00:00,05:00:00,1861.86,2023-01-24,2
2023-01-24 06:00:00,06:00:00,2632.69,2023-01-24,2
2023-01-24 07:00:00,07:00:00,3628.59,2023-01-24,2
2023-01-24 08:00:00,08:00:00,3999.7,2023-01-24,2
2023-01-24 09:00:00,09:00:00,4156.62,2023-01-24,2
2023-01-24 10:00:00,10:00:00,4383.11,2023-01-24,2
2023-01-24 11:00:00,11:00:00,4291.69,2023-01-24,2
2023-01-24 12:00:00,12:00:00,4108.07,2023-01-24,2
2023-01-24 13:00:00,13:00:00,3712.37,2023-01-24,2
2023-01-24 14:00:00,14:00:00,3554.35,2023-01-24,2
2023-01-24 15:00:00,15:00:00,3516.71,2023-01-24,2
2023-01-24 16:00:00,16:00:00,3389.41,2023-01-24,2
2023-01-24 17:00:00,17:00:00,3417.37,2023-01-24,2
2023-01-24 18:00:00,18:00:00,3627.44,2023-01-24,2
2023-01-24 19:00:00,19:00:00,3632.23,2023-01-24,2
2023-01-24 20:00:00,20:00:00,3475.72,2023-01-24,2
2023-01-24 21:00:00,21:00:00,3118.69,2023-01-24,2
2023-01-24 22:00:00,22:00:00,2879.5,2023-01-24,2
2023-01-24 23:00:00,23:00:00,2467.36,2023-01-24,2
2023-01-25 00:00:00,00:00:00,2072.07,2023-01-25,3
2023-01-25 01:00:00,01:00:00,1795.52,2023-01-25,3
2023-01-25 02:00:00,02:00:00,1657.47,2023-01-25,3
2023-01-25 03:00:00,03:00:00,1593.59,2023-01-25,3
2023-01-25 04:00:00,04:00:00,1622.03,2023-01-25,3
2023-01-25 05:00:00,05:00:00,1852.67,2023-01-25,3
2023-01-25 06:00:00,06:00:00,2602.89,2023-01-25,3
2023-01-25 07:00:00,07:00:00,3618.6,2023-01-25,3
2023-01-25 08:00:00,08:00:00,4064.99,2023-01-25,3
2023-01-25 09:00:00,09:00:00,4197.15,2023-01-25,3
2023-01-25 10:00:00,10:00:00,4432.26,2023-01-25,3
2023-01-25 11:00:00,11:00:00,4473.81,2023-01-25,3
2023-01-25 12:00:00,12:00:00,4266.47,2023-01-25,3
2023-01-25 13:00:00,13:00:00,3969.13,2023-01-25,3
2023-01-25 14:00:00,14:00:00,3721.69,2023-01-25,3
2023-01-25 15:00:00,15:00:00,3657.21,2023-01-25,3
2023-01-25 16:00:00,16:00:00,3465.95,2023-01-25,3
2023-01-25 17:00:00,17:00:00,3503.75,2023-01-25,3
2023-01-25 18:00:00,18:00:00,3721.18,2023-01-25,3
2023-01-25 19:00:00,19:00:00,3648.38,2023-01-25,3
2023-01-25 20:00:00,20:00:00,3446.29,2023-01-25,3
2023-01-25 21:00:00,21:00:00,3123.56,2023-01-25,3
2023-01-25 22:00:00,22:00:00,2904.64,2023-01-25,3
2023-01-25 23:00:00,23:00:00,2534.68,2023-01-25,3
2023-01-26 00:00:00,00:00:00,2126.86,2023-01-26,4
2023-01-26 01:00:00,01:00:00,1863.22,2023-01-26,4
2023-01-26 02:00:00,02:00:00,1717.5,2023-01-26,4
2023-01-26 03:00:00,03:00:00,1630.2,2023-01-26,4
2023-01-26 04:00:00,04:00:00,1634.84,2023-01-26,4
2023-01-26 05:00:00,05:00:00,1779.33,2023-01-26,4
2023-01-26 06:00:00,06:00:00,2149.64,2023-01-26,4
2023-01-26 07:00:00,07:00:00,2697.7,2023-01-26,4
2023-01-26 08:00:00,08:00:00,3333.34,2023-01-26,4
2023-01-26 09:00:00,09:00:00,3696.51,2023-01-26,4
2023-01-26 10:00:00,10:00:00,3952.2,2023-01-26,4
2023-01-26 11:00:00,11:00:00,3858.12,2023-01-26,4
2023-01-26 12:00:00,12:00:00,3643.3,2023-01-26,4
2023-01-26 13:00:00,13:00:00,3392.17,2023-01-26,4
2023-01-26 14:00:00,14:00:00,2981.21,2023-01-26,4
2023-01-26 15:00:00,15:00:00,2696.5,2023-01-26,4
2023-01-26 16:00:00,16:00:00,2509.58,2023-01-26,4
2023-01-26 17:00:00,17:00:00,2568.58,2023-01-26,4
2023-01-26 18:00:00,18:00:00,2836.78,2023-01-26,4
2023-01-26 19:00:00,19:00:00,2976.14,2023-01-26,4
2023-01-26 20:00:00,20:00:00,2904.7,2023-01-26,4
2023-01-26 21:00:00,21:00:00,2797.59,2023-01-26,4
2023-01-26 22:00:00,22:00:00,2651.53,2023-01-26,4
2023-01-26 23:00:00,23:00:00,2256.02,2023-01-26,4
2023-01-27 00:00:00,00:00:00,1861.49,2023-01-27,5
2023-01-27 01:00:00,01:00:00,1612.72,2023-01-27,5
2023-01-27 02:00:00,02:00:00,1484.17,2023-01-27,5
2023-01-27 03:00:00,03:00:00,1427.7,2023-01-27,5
2023-01-27 04:00:00,04:00:00,1450.2,2023-01-27,5
2023-01-27 05:00:00,05:00:00,1683.03,2023-01-27,5
2023-01-27 06:00:00,06:00:00,2414.64,2023-01-27,5
2023-01-27 07:00:00,07:00:00,3463.01,2023-01-27,5
2023-01-27 08:00:00,08:00:00,4037.6,2023-01-27,5
2023-01-27 09:00:00,09:00:00,4270.34,2023-01-27,5
2023-01-27 10:00:00,10:00:00,4645.94,2023-01-27,5
2023-01-27 11:00:00,11:00:00,4608.83,2023-01-27,5
2023-01-27 12:00:00,12:00:00,4376.91,2023-01-27,5
2023-01-27 13:00:00,13:00:00,3862.58,2023-01-27,5
2023-01-27 14:00:00,14:00:00,3500.63,2023-01-27,5
2023-01-27 15:00:00,15:00:00,3451.88,2023-01-27,5
2023-01-27 16:00:00,16:00:00,3311.39,2023-01-27,5
2023-01-27 17:00:00,17:00:00,3390.9,2023-01-27,5
2023-01-27 18:00:00,18:00:00,3640.8,2023-01-27,5
2023-01-27 19:00:00,19:00:00,3843.89,2023-01-27,5
2023-01-27 20:00:00,20:00:00,3660.55,2023-01-27,5
2023-01-27 21:00:00,21:00:00,3382.55,2023-01-27,5
2023-01-27 22:00:00,22:00:00,3165.26,2023-01-27,5
2023-01-27 23:00:00,23:00:00,2741.56,2023-01-27,5
2023-01-28 00:00:00,00:00:00,2327.52,2023-01-28,6
2023-01-28 01:00:00,01:00:00,2052.76,2023-01-28,6
2023-01-28 02:00:00,02:00:00,1898.29,2023-01-28,6
2023-01-28 03:00:00,03:00:00,1817.4,2023-01-28,6
2023-01-28 04:00:00,04:00:00,1818.75,2023-01-28,6
2023-01-28 05:00:00,05:00:00,2005.04,2023-01-28,6
2023-01-28 06:00:00,06:00:00,2584.69,2023-01-28,6
2023-01-28 07:00:00,07:00:00,3392.57,2023-01-28,6
2023-01-28 08:00:00,08:00:00,3926.85,2023-01-28,6
2023-01-28 09:00:00,09:00:00,4132.7,2023-01-28,6
2023-01-28 10:00:00,10:00:00,4357.52,2023-01-28,6
2023-01-28 11:00:00,11:00:00,4254.53,2023-01-28,6
2023-01-28 12:00:00,12:00:00,3996.58,2023-01-28,6
2023-01-28 13:00:00,13:00:00,3614.55,2023-01-28,6
2023-01-28 14:00:00,14:00:00,3316.51,2023-01-28,6
2023-01-28 15:00:00,15:00:00,3221.45,2023-01-28,6
2023-01-28 16:00:00,16:00:00,3085.52,2023-01-28,6
2023-01-28 17:00:00,17:00:00,3192.97,2023-01-28,6
2023-01-28 18:00:00,18:00:00,3424.04,2023-01-28,6
2023-01-28 19:00:00,19:00:00,3494.27,2023-01-28,6
2023-01-28 20:00:00,20:00:00,3299.3,2023-01-28,6
2023-01-28 21:00:00,21:00:00,3115.86,2023-01-28,6
2023-01-28 22:00:00,22:00:00,2885.27,2023-01-28,6
2023-01-28 23:00:00,22:50:00,2577.64,2023-01-28,6
2023-01-29 00:00:00,00:00:00,2116.62,2023-01-29,7
2023-01-29 01:00:00,01:00:00,1816.72,2023-01-29,7
2023-01-29 02:00:00,02:00:00,1668.19,2023-01-29,7
2023-01-29 03:00:00,03:00:00,1602.02,2023-01-29,7
2023-01-29 04:00:00,04:00:00,1600.01,2023-01-29,7
2023-01-29 05:00:00,05:00:00,1752.75,2023-01-29,7
2023-01-29 06:00:00,06:00:00,2142.2,2023-01-29,7
2023-01-29 07:00:00,07:00:00,2734.7,2023-01-29,7
2023-01-29 08:00:00,08:00:00,3503.59,2023-01-29,7
2023-01-29 09:00:00,09:00:00,3929.05,2023-01-29,7
2023-01-29 10:00:00,10:00:00,4377.86,2023-01-29,7
2023-01-29 11:00:00,11:00:00,4430.45,2023-01-29,7
2023-01-29 12:00:00,12:00:00,4355.09,2023-01-29,7
2023-01-29 13:00:00,13:00:00,3950.71,2023-01-29,7
2023-01-29 14:00:00,14:00:00,3398.08,2023-01-29,7
2023-01-29 15:00:00,15:00:00,3304.19,2023-01-29,7
2023-01-29 16:00:00,16:00:00,3185.3,2023-01-29,7
2023-01-29 17:00:00,17:00:00,3220.43,2023-01-29,7
2023-01-29 18:00:00,18:00:00,3433.3,2023-01-29,7
2023-01-29 19:00:00,19:00:00,3512.27,2023-01-29,7
2023-01-29 20:00:00,20:00:00,3380.95,2023-01-29,7
2023-01-29 21:00:00,21:00:00,3174.35,2023-01-29,7
2023-01-29 22:00:00,22:00:00,2956.61,2023-01-29,7
2023-01-29 23:00:00,23:00:00,2504.78,2023-01-29,7
2023-01-30 00:00:00,00:00:00,2050.05,2023-01-30,1
2023-01-30 01:00:00,01:00:00,1775.26,2023-01-30,1
2023-01-30 02:00:00,02:00:00,1627.26,2023-01-30,1
2023-01-30 03:00:00,03:00:00,1551.57,2023-01-30,1
2023-01-30 04:00:00,04:00:00,1570.13,2023-01-30,1
2023-01-30 05:00:00,05:00:00,1778.71,2023-01-30,1
2023-01-30 06:00:00,06:00:00,2481.16,2023-01-30,1
2023-01-30 07:00:00,07:00:00,3424.08,2023-01-30,1
2023-01-30 08:00:00,08:00:00,3941.15,2023-01-30,1
2023-01-30 09:00:00,09:00:00,4178.88,2023-01-30,1
2023-01-30 10:00:00,10:00:00,4569.56,2023-01-30,1
2023-01-30 11:00:00,11:00:00,4514.2,2023-01-30,1
2023-01-30 12:00:00,12:00:00,4364.96,2023-01-30,1
2023-01-30 13:00:00,13:00:00,3937.54,2023-01-30,1
2023-01-30 14:00:00,14:00:00,3752.9,2023-01-30,1
2023-01-30 15:00:00,15:00:00,3671.54,2023-01-30,1
2023-01-30 16:00:00,16:00:00,3515.78,2023-01-30,1
2023-01-30 17:00:00,17:00:00,3555.24,2023-01-30,1
2023-01-30 18:00:00,18:00:00,3646.97,2023-01-30,1
2023-01-30 19:00:00,19:00:00,3692.87,2023-01-30,1
2023-01-30 20:00:00,20:00:00,3550.94,2023-01-30,1
2023-01-30 21:00:00,21:00:00,3280.25,2023-01-30,1
2023-01-30 22:00:00,22:00:00,3051.38,2023-01-30,1
2023-01-30 23:00:00,23:00:00,2624.98,2023-01-30,1
2023-01-31 00:00:00,00:00:00,2163.89,2023-01-31,2
2023-01-31 01:00:00,01:00:00,1861.6,2023-01-31,2
2023-01-31 02:00:00,02:00:00,1714.23,2023-01-31,2
2023-01-31 03:00:00,03:00:00,1643.28,2023-01-31,2
2023-01-31 04:00:00,04:00:00,1671.95,2023-01-31,2
2023-01-31 05:00:00,05:00:00,1884.21,2023-01-31,2
2023-01-31 06:00:00,06:00:00,2615.22,2023-01-31,2
2023-01-31 07:00:00,07:00:00,3649.72,2023-01-31,2
2023-01-31 08:00:00,08:00:00,4111.68,2023-01-31,2
2023-01-31 09:00:00,09:00:00,4352.7,2023-01-31,2
2023-01-31 10:00:00,10:00:00,4613.53,2023-01-31,2
2023-01-31 11:00:00,11:00:00,4522.76,2023-01-31,2
2023-01-31 12:00:00,12:00:00,4223.27,2023-01-31,2
2023-01-31 13:00:00,13:00:00,3781.28,2023-01-31,2
2023-01-31 14:00:00,14:00:00,3583.77,2023-01-31,2
2023-01-31 15:00:00,15:00:00,3524.22,2023-01-31,2
2023-01-31 16:00:00,16:00:00,3454.57,2023-01-31,2
2023-01-31 17:00:00,17:00:00,3516.62,2023-01-31,2
2023-01-31 18:00:00,18:00:00,3696.12,2023-01-31,2
2023-01-31 19:00:00,19:00:00,3791.94,2023-01-31,2
2023-01-31 20:00:00,20:00:00,3604.31,2023-01-31,2
2023-01-31 21:00:00,20:50:00,3342.46,2023-01-31,2
2023-01-31 22:00:00,20:50:00,3342.46,2023-01-31,2
2023-01-31 23:00:00,20:50:00,3342.46,2023-01-31,2
2023-02-01 00:00:00,00:00:00,2167.85,2023-02-01,3
2023-02-01 01:00:00,01:00:00,1865.99,2023-02-01,3
2023-02-01 02:00:00,02:00:00,1709.64,2023-02-01,3
2023-02-01 03:00:00,03:00:00,1652.34,2023-02-01,3
2023-02-01 04:00:00,04:00:00,1664.47,2023-02-01,3
2023-02-01 05:00:00,05:00:00,1899.65,2023-02-01,3
2023-02-01 06:00:00,06:00:00,2664.79,2023-02-01,3
2023-02-01 07:00:00,07:00:00,3808.74,2023-02-01,3
2023-02-01 08:00:00,08:00:00,4241.23,2023-02-01,3
2023-02-01 09:00:00,09:00:00,4392.72,2023-02-01,3
2023-02-01 10:00:00,10:00:00,4556.62,2023-02-01,3
2023-02-01 11:00:00,11:00:00,4529.81,2023-02-01,3
2023-02-01 12:00:00,12:00:00,4248.37,2023-02-01,3
2023-02-01 13:00:00,13:00:00,3819.07,2023-02-01,3
2023-02-01 14:00:00,14:00:00,3537.59,2023-02-01,3
2023-02-01 15:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 16:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 17:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 18:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 19:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 20:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 21:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 22:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-01 23:00:00,14:40:00,3520.05,2023-02-01,3
2023-02-02 00:00:00,00:00:00,2189.13,2023-02-02,4
2023-02-02 01:00:00,01:00:00,1874.69,2023-02-02,4
2023-02-02 02:00:00,02:00:00,1719.32,2023-02-02,4
2023-02-02 03:00:00,03:00:00,1637.65,2023-02-02,4
2023-02-02 04:00:00,04:00:00,1660.39,2023-02-02,4
2023-02-02 05:00:00,05:00:00,1870.91,2023-02-02,4
2023-02-02 06:00:00,06:00:00,2660.12,2023-02-02,4
2023-02-02 07:00:00,07:00:00,3705.01,2023-02-02,4
2023-02-02 08:00:00,08:00:00,4128.79,2023-02-02,4
2023-02-02 09:00:00,09:00:00,4217.97,2023-02-02,4
2023-02-02 10:00:00,10:00:00,4403.99,2023-02-02,4
2023-02-02 11:00:00,11:00:00,4266.88,2023-02-02,4
2023-02-02 12:00:00,12:00:00,3971.18,2023-02-02,4
2023-02-02 13:00:00,13:00:00,3627.55,2023-02-02,4
2023-02-02 14:00:00,14:00:00,3382.53,2023-02-02,4
2023-02-02 15:00:00,15:00:00,3343.04,2023-02-02,4
2023-02-02 16:00:00,16:00:00,3243.67,2023-02-02,4
2023-02-02 17:00:00,17:00:00,3317.99,2023-02-02,4
2023-02-02 18:00:00,18:00:00,3528.87,2023-02-02,4
2023-02-02 19:00:00,19:00:00,3663.69,2023-02-02,4
2023-02-02 20:00:00,20:00:00,3507.33,2023-02-02,4
2023-02-02 21:00:00,21:00:00,3180.88,2023-02-02,4
2023-02-02 22:00:00,22:00:00,2967.32,2023-02-02,4
2023-02-02 23:00:00,23:00:00,2553.09,2023-02-02,4
2023-02-03 00:00:00,00:00:00,2118.81,2023-02-03,5
2023-02-03 01:00:00,01:00:00,1839.11,2023-02-03,5
2023-02-03 02:00:00,02:00:00,1696.45,2023-02-03,5
2023-02-03 03:00:00,03:00:00,1610.4,2023-02-03,5
2023-02-03 04:00:00,04:00:00,1633.62,2023-02-03,5
2023-02-03 05:00:00,05:00:00,1875.73,2023-02-03,5
2023-02-03 06:00:00,06:00:00,2666.69,2023-02-03,5
2023-02-03 07:00:00,07:00:00,3721.79,2023-02-03,5
2023-02-03 08:00:00,08:00:00,4191.91,2023-02-03,5
2023-02-03 09:00:00,09:00:00,4322.75,2023-02-03,5
2023-02-03 10:00:00,10:00:00,4587.26,2023-02-03,5
2023-02-03 11:00:00,11:00:00,4487.16,2023-02-03,5
2023-02-03 12:00:00,12:00:00,4262.64,2023-02-03,5
2023-02-03 13:00:00,13:00:00,3777.63,2023-02-03,5
2023-02-03 14:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 15:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 16:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 17:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 18:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 19:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 20:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 21:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 22:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-03 23:00:00,13:50:00,3622.72,2023-02-03,5
2023-02-04 00:00:00,00:00:00,2093.81,2023-02-04,6
2023-02-04 01:00:00,01:00:00,1824.13,2023-02-04,6
2023-02-04 02:00:00,02:00:00,1692.21,2023-02-04,6
2023-02-04 03:00:00,03:00:00,1616.25,2023-02-04,6
2023-02-04 04:00:00,04:00:00,1620.85,2023-02-04,6
2023-02-04 05:00:00,05:00:00,1826.74,2023-02-04,6
2023-02-04 06:00:00,06:00:00,2434.5,2023-02-04,6
2023-02-04 07:00:00,07:00:00,3322.83,2023-02-04,6
2023-02-04 08:00:00,08:00:00,3833.51,2023-02-04,6
2023-02-04 09:00:00,09:00:00,3818.43,2023-02-04,6
2023-02-04 10:00:00,10:00:00,4082.59,2023-02-04,6
2023-02-04 11:00:00,11:00:00,4109.73,2023-02-04,6
2023-02-04 12:00:00,12:00:00,3808.29,2023-02-04,6
2023-02-04 13:00:00,13:00:00,3369.49,2023-02-04,6
2023-02-04 14:00:00,14:00:00,3135.16,2023-02-04,6
2023-02-04 15:00:00,15:00:00,3064.75,2023-02-04,6
2023-02-04 16:00:00,16:00:00,2959.32,2023-02-04,6
2023-02-04 17:00:00,17:00:00,3041.49,2023-02-04,6
2023-02-04 18:00:00,18:00:00,3242.94,2023-02-04,6
2023-02-04 19:00:00,19:00:00,3323.15,2023-02-04,6
2023-02-04 20:00:00,20:00:00,3167.2,2023-02-04,6
2023-02-04 21:00:00,21:00:00,2903.8,2023-02-04,6
2023-02-04 22:00:00,22:00:00,2676.72,2023-02-04,6
2023-02-04 23:00:00,23:00:00,2336.24,2023-02-04,6
2023-02-05 00:00:00,00:00:00,1990.57,2023-02-05,7
2023-02-05 01:00:00,01:00:00,1733.96,2023-02-05,7
2023-02-05 02:00:00,02:00:00,1591.51,2023-02-05,7
2023-02-05 03:00:00,03:00:00,1512.5,2023-02-05,7
2023-02-05 04:00:00,04:00:00,1539.67,2023-02-05,7
2023-02-05 05:00:00,05:00:00,1680.16,2023-02-05,7
